stop_id,stop_name,stop_lat,stop_lon,parent_station
101000,Quadra at Ambassador (SB),48.47581,-123.372987,
101001,Island at Plowright (WB),48.45371816,-123.4371621,
101002,Island at Plowright (EB),48.453606,-123.437279,
101003,Cedar Hill at Hopesmore (SB),48.471376,-123.33499,
101004,Quadra at Ambassador (NB),48.476499,-123.373597,
101005,Beach at Ripon (SB),48.451746,-123.299611,
101006,Cedar Hill at Hopesmore (NB),48.471252,-123.334759,
101007,Stautw farside Church (SB),48.58914382,-123.385215,
101008,Interurban at Grange (SB),48.47163,-123.405441,
101009,Carey at Baker (WB),48.474018,-123.397083,
101010,Glanford at Baker (SB),48.475191,-123.390385,
101011,Ring at McGill (WB),48.463688,-123.316338,
101012,Carey at Baker (EB),48.473952,-123.397291,
101013,Beach at Lansdowne (SB),48.446479,-123.294351,
101014,Glanford at Baker (NB),48.475342,-123.390266,
101015,Wilkinson at Tulip (NB),48.468829,-123.413979,
101016,Burnside Rd W at High (WB),48.465969,-123.420656,
101017,Wilkinson at Tulip (SB),48.469083,-123.414119,
101018,Beach at Ripon (EB),48.4508,-123.297862,
101019,McKenzie at Larchwood (WB),48.468677,-123.32507,
101020,McKenzie at Fleet (EB),48.46853277,-123.3236143,
101021,Beach at Midland (SB),48.454464,-123.300855,
101022,Interurban at Chesterfield (NB),48.47247652,-123.4059011,
101023,Beach at Humber (SB),48.448879,-123.294732,
101024,Beach at Midland (NB),48.454618,-123.300645,
101025,Helmcken at Parkcrest (NB),48.459931,-123.433058,
101026,Midwood at Helmcken (EB),48.45850893,-123.4350466,
101027,Quadra at Rogers (SB),48.477773,-123.375402,
101028,Shelbourne at Glencraig (SB),48.47231,-123.332761,
101029,Mt Newton Cross Rd at Church (NB),48.59111518,-123.3845631,
101030,Wilkinson 3930 block (NB),48.470726,-123.412221,
101031,Helmcken at Werra (SB),48.45986795,-123.4333827,
101032,Helmcken at Caton (WB),48.458475,-123.435452,
101033,Burnside Rd W at Eaton (EB),48.466792,-123.422716,
101034,Quadra at Rogers (NB),48.478422,-123.375962,
101036,Ring at University Dr (NB),48.461767,-123.308348,
101037,McKenzie at Gordon Head (EB),48.468484,-123.320908,
101038,Burnside Rd W at Eaton (NB),48.46711275,-123.4229471,
101039,Shelbourne at Blair (NB),48.473192,-123.332472,
101040,Glanford at Judah (NB),48.477314,-123.3908,
101041,Blair at Birchwood (EB),48.472846,-123.330869,
101042,Glanford at Judah (SB),48.477368,-123.391021,
101043,McKenzie at Gordon Head (WB),48.4687,-123.320887,
101044,Lily at Douglas (EB),48.478184,-123.384468,
101045,Blair at Magdelin (WB),48.472945,-123.33038,
101046,Helmcken at Helmcken Park and Ride (NB),48.46332342,-123.4311526,
101047,Lily at Lark (EB),48.478683,-123.382001,
101048,McCallum Rd AT 799 Block (WB),48.45849822,-123.5048557,
101049,Cedar Hill at Feltham (SB),48.474843,-123.335294,
101050,Island at Stewart (SB),48.455593,-123.440485,
101051,Helmcken at Eltham (NB),48.456413,-123.440477,
101052,Helmcken at Helmcken Park and Ride (SB),48.46329895,-123.4315429,
101053,Cadboro Bay at Vista Bay (NB),48.457375,-123.300197,
101054,Carey at Judah (NB),48.476603,-123.39871,
101055,Helmcken Rd Offramp (EB),48.463406,-123.431635,
101056,Interurban at Meadowview (SB),48.47419387,-123.4074613,
101057,Island at Helmcken (WB),48.456379,-123.441525,
101058,Cadboro Bay at Vista Bay (SB),48.457403,-123.300397,
101059,Carey at Judah (SB),48.47695,-123.399072,
101060,Cedar Hill at Feltham (NB),48.475365,-123.33549,
101061,Interurban at Meadowview (NB),48.474615,-123.407574,
101062,Stautw Rd FS Pullock (SB),48.59026653,-123.3873785,
101063,Helmcken Rd Offramp (WB),48.46450821,-123.4309851,
101064,Helmcken at Westbound TCH Offramp (NB),48.46457687,-123.4304314,
101065,Blair at Carnegie (EB),48.472819,-123.326313,
101066,Blair at Carnegie (WB),48.472947,-123.327067,
101067,Helmcken at Burnside Rd W (NB),48.469164,-123.423294,
101068,Helmcken at Burnside Rd W (WB),48.468241,-123.424698,
101069,Helmcken at Westbound TCH Offramp (SB),48.464556,-123.430846,
101070,Cedar Hill at Craigiewood (SB),48.476595,-123.337273,
101071,Wilkinson at Helen (NB),48.474151,-123.412639,
101072,Cedar Hill at Craigiewood (NB),48.476709,-123.337168,
101073,Wilkinson at Helen (SB),48.473801,-123.412828,
101074,Shelbourne at Feltham (SB),48.475652,-123.33281,
101076,Uvic Exchange Bay A,48.465973,-123.309514,800001
101077,Shelbourne at Feltham (NB),48.475641,-123.332619,
101078,Laval at Larchwood (EB),48.473182,-123.324748,
101079,Cadboro Bay at Bermuda (SB),48.459256,-123.299667,
101080,Watkiss at Helmcken (SB),48.467145,-123.429451,
101081,Watkiss at Helmcken (NB),48.467324,-123.429433,
101083,Laval at Larchwood (WB),48.473301,-123.324913,
101085,Helmcken at Knockan (NB),48.472614,-123.418467,
101086,Quadra at Beckwith (SB),48.481176,-123.378214,
101087,Glanford at Leaside (SB),48.480228,-123.391201,
101088,Helmcken at Knockan (SB),48.472077,-123.418951,
101089,Quadra at Beckwith (NB),48.481376,-123.378118,
101090,Island at Jedburgh (SB),48.457765,-123.443611,
101091,Island at Jedburgh (NB),48.457742,-123.443415,
101092,Carey at Oakridge (SB),48.478724,-123.399516,
101093,Carey at Oakridge (NB),48.478892,-123.39936,
101094,Holland at Helmcken (SB),48.471144,-123.422721,
101095,Helmcken at Lidgate (WB),48.474275,-123.415536,
101096,Holland at Helmcken (NB),48.471175,-123.422534,
101097,Wilkinson at Glen Tara (SB),48.475515,-123.412355,
101098,Glanford at Leaside (NB),48.47998,-123.391116,
101099,Laval at Loyola (EB),48.47313853,-123.3209065,
101100,Cadboro Bay at Killarney (NB),48.460124,-123.298541,
101101,Sinclair at Clarndon (EB),48.465175,-123.305224,
101102,Shelbourne at Torquay (SB),48.477583,-123.333892,
101103,Shelbourne at Torquay (NB),48.477534,-123.333583,
101104,Wilkinson at Glen Tara (NB),48.475852,-123.411835,
101105,Feltham at Lambrick (WB),48.476105,-123.328951,
101106,Laval at Loyola (WB),48.473259,-123.3211,
101107,McKenzie 2160 block (WB),48.468952,-123.312232,
101108,Feltham at Lambrick (EB),48.475959,-123.328008,
101109,Sinclair at Clarndon (WB),48.465472,-123.305389,
101110,Laval 1870 block (EB),48.472177,-123.317407,
101112,Wharf farside Courtney (SB),48.42353588,-123.3694923,
101113,Laval at Gordon Head (WB),48.472304,-123.317054,
101114,Sinclair at Haro (WB),48.464037,-123.30285,
101115,Feltham at Cabot (WB),48.476104,-123.326743,
101116,College at Thetis (SB),48.43670916,-123.4612114,
101117,Cadboro Bay at Sinclair (SB),48.460866,-123.297895,
101118,Holland 3940 block (SB),48.472928,-123.422378,
101119,Hospital Way at Parking Entrance (WB),48.466224,-123.435007,
101120,Glanford at Enterprise (NB),48.482325,-123.389856,
101121,Sinclair at Hobbs (WB),48.461632,-123.29857,
101122,Cedar Hill at Cedarglen (SB),48.480103,-123.339909,
101123,Feltham at Cabot (EB),48.475971,-123.325236,
101124,Holland 3940 block (NB),48.472906,-123.422176,
101125,Belmont at Lascelles (EB),48.437258,-123.461858,
101126,Cadboro Bay at Sinclair (NB),48.461215,-123.297147,
101127,Langford Pkwy AT Attree Ave (WB),48.44317031,-123.5079314,
101128,Glanford at Enterprise (SB),48.482519,-123.389972,
101129,Gordon Head 4000 block (NB),48.472536,-123.315232,
101130,Shelbourne at Cedarglen (SB),48.479576,-123.335421,
101131,Cedar Hill at Cedarglen (NB),48.480815,-123.339515,
101132,Island at Prince Robert (EB),48.459225,-123.445357,
101133,Interurban 4140 block (SB),48.477683,-123.410233,
101134,Ridgebank at Oakridge (NB),48.481076,-123.398973,
101135,Island at Prince Robert (WB),48.459253,-123.445111,
101136,Interurban 4140 block (NB),48.477245,-123.409698,
101137,Feltham at Tyndall (WB),48.476093,-123.323644,
101138,Ridgebank at Springridge (SB),48.481375,-123.398978,
101139,Shelbourne at Cedarglen (NB),48.480099,-123.335596,
101140,Quadra at Caen (SB),48.484043,-123.380278,
101141,Watkiss at Stoneridge (NB),48.466085,-123.438067,
101142,Hastings 1200 block (WB),48.478444,-123.41169,
101143,Hospital Way at Watkiss Way (SB),48.466917,-123.4363,
101144,Hastings 1200 block (EB),48.47829253,-123.4115457,
101145,Watkiss Way at Hospital Way (EB),48.467678,-123.435992,
101146,Quadra at Caen (NB),48.484487,-123.380547,
101147,Watkiss at Stoneridge (SB),48.466199,-123.438143,
101148,Holland at Blue Ridge (SB),48.474849,-123.422009,
101149,Tyndall at Feltham (NB),48.476766,-123.322944,
101150,Holland at Blue Ridge (NB),48.475406,-123.421721,
101151,Cadboro Bay at Maynard (EB),48.461849,-123.294875,
101152,Cadboro Bay at Maynard (WB),48.461948,-123.295104,
101153,Gordon Head at Fairburn (SB),48.473726,-123.314088,
101154,Finnerty at Edgelow (SB),48.469053,-123.305287,
101155,Interurban at Wilkinson (SB),48.479243,-123.411429,
101156,Watkiss at Talcott (EB),48.464826,-123.441663,
101157,Finnerty at Edgelow (NB),48.46935,-123.304679,
101158,Interurban at Wilkinson (NB),48.479699,-123.411587,
101159,Glanford at Lodi (SB),48.484576,-123.388874,
101160,Shelbourne at Arbordale (SB),48.481744,-123.336549,
101161,Vanalman at Ridgebank (NB),48.483336,-123.396344,
101162,Vanalman at Ridgebank (SB),48.483219,-123.396486,
101163,Watkiss at Talcott (WB),48.464757,-123.442929,
101164,Quadra at Chatterton (SB),48.48527,-123.381796,
101165,Glanford at Lodi (NB),48.484629,-123.388633,
101166,Quadra at Chatterton (NB),48.485754,-123.382113,
101167,Cadboro Bay at Cherrilee (EB),48.461267,-123.292392,
101168,Shelbourne 4240 block (NB),48.48232,-123.336417,
101169,Cadboro Bay at Cherrilee (WB),48.461577,-123.292732,
101170,Tyndall at San Pedro (SB),48.478294,-123.323114,
101171,Hastings at Santa Anita (WB),48.479197,-123.415377,
101173,Belmont at Egerton (SB),48.438804,-123.46553,
101174,Gordon Head at Ventura (NB),48.474513,-123.312958,
101175,Holland 4050 block (SB),48.477173,-123.42158,
101176,Hastings at Santa Anita (EB),48.47905,-123.415169,
101177,Langford Pkwy AT Veterans Memorial Pkwy (WB),48.4422268,-123.5038737,
101178,Westshore Pkwy AT Bombardier (NB),48.44410215,-123.5366734,
101179,Holland 4050 block (NB),48.477157,-123.421409,
101181,Cedar Hill at Kenmore (SB),48.483558,-123.339311,
101182,Island at Knollwood (WB),48.460192,-123.450319,
101183,Island at Knollwood (EB),48.459734,-123.449175,
101184,Westshore Pkwy AT Bombardier (SB),48.44369187,-123.5363358,
101185,Westshore Pkwy AT Commander Crt (NB),48.44208802,-123.5355365,
101186,Cadboro Bay at Dawe (EB),48.459811,-123.288898,
101187,Cedar Hill at Kenmore (NB),48.48376,-123.339094,
101188,Emily Carr at Maltwood (EB),48.486901,-123.381078,
101189,Hastings at Delmar (WB),48.479411,-123.417827,
101190,Watkiss at Burnside Rd W (EB),48.464513,-123.445469,
101191,Glanford at Mann (SB),48.486355,-123.387901,
101192,Hastings at Delmar (EB),48.479311,-123.418135,
101193,Arbutus 2400 block (EB),48.469573,-123.301241,
101195,Cadboro Bay at Dawe (WB),48.459818,-123.288553,
101196,Shelbourne at Kenmore (SB),48.483688,-123.33706,
101197,Emily Carr at Maltwood (WB),48.487013,-123.381245,
101198,Glanford at Mann (NB),48.486285,-123.387749,
101199,Vanalman at Parkridge (SB),48.484931,-123.398392,
101200,Vanalman at Parkridge (NB),48.48508953,-123.3982323,
101201,Arbutus at Haro (EB),48.467903,-123.298172,
101202,Arbutus 2400 block (WB),48.469676,-123.301067,
101203,Gordon Head at Graduation (SB),48.475607,-123.311988,
101204,Watkiss at Burnside Rd W (WB),48.465071,-123.446298,
101205,Arbutus at Haro (WB),48.468102,-123.298251,
101206,Arbutus at Rowley (EB),48.466771,-123.296161,
101207,Kenmore at Shelbourne (EB),48.48415,-123.336434,
101208,Arbutus at Hobbs (EB),48.465388,-123.293734,
101209,Belmont at Ocean (SB),48.440513,-123.466698,
101210,Shelbourne at Kenmore (NB),48.484435,-123.336847,
101211,Arbutus at Rowley (WB),48.466856,-123.296024,
101212,Kenmore at Columbia (EB),48.482816,-123.330302,
101213,Kenmore at Torquay (EB),48.481925,-123.326985,
101214,Arbutus at Hobbs (WB),48.465983,-123.294502,
101215,Holland at Hastings (NB),48.479316,-123.420984,
101216,Holland at Hastings (SB),48.479102,-123.421227,
101217,Chatterton 4430 block (NB),48.488409,-123.383025,
101218,Kenmore at Columbia (WB),48.482946,-123.330231,
101219,Kenmore at Majestic (WB),48.484046,-123.334297,
101220,Tyndall at San Pedro (NB),48.479011,-123.322932,
101221,Emily Carr at Crownwood (EB),48.488343,-123.376453,
101222,Kenmore at Torquay (WB),48.482261,-123.327781,
101224,Gordon Head at Lifton (NB),48.476176,-123.311047,
101225,Emily Carr at Crownwood (WB),48.488333,-123.377751,
101226,Arbutus at Sherwood (EB),48.46361576,-123.2904895,
101227,Watkiss at Creed (EB),48.463491,-123.449771,
101228,Watkiss at Creed (WB),48.46369,-123.449676,
101229,Lagoon at Anchorage (WB),48.417659,-123.473446,
101230,Telegraph Bay at Seaview (WB),48.4600877,-123.2860229,
101231,Arbutus at Sherwood (WB),48.463719,-123.290358,
101232,Colwood Exchange Bay A,48.44494834,-123.4661825,800017
101233,Majestic at Prairie (NB),48.484599,-123.333177,
101234,Chatterton 4420 block (SB),48.488203,-123.383177,
101235,Arbutus at Lauder (EB),48.46225,-123.287986,
101236,Tyndall at Francisco (NB),48.481578,-123.322398,
101238,Tyndall at Kenmore (SB),48.481425,-123.322718,
101239,Telegraph Bay at Green Vale (EB),48.46021,-123.285569,
101240,Arbutus at Lauder (WB),48.462393,-123.287967,
101241,Colwood Exchange Bay E,48.44587078,-123.4665084,800017
101242,Emily Carr at Parkwood (SB),48.48962,-123.372942,
101243,Emily Carr at Parkwood (NB),48.48956,-123.372755,
101244,Arbutus at Lexington (SB),48.473735,-123.3039,
101245,Colwood Exchange Bay F,48.44425035,-123.4678913,800017
101246,Gordon Head at Greenlands (SB),48.477223,-123.310065,
101247,Arbutus at Lexington (NB),48.473798,-123.303747,
101248,Majestic at Prairie (SB),48.484904,-123.333176,
101249,Lagoon at Lanai (WB),48.418501,-123.475331,
101250,Shelbourne at Elnido (SB),48.486348,-123.337614,
101251,Island at Wilfert (NB),48.452564,-123.462769,
101252,Watkiss at Marler (EB),48.461931,-123.453786,
101253,Watkiss at Marler (WB),48.462065,-123.453707,
101254,Island at Dukrill (SB),48.45865941,-123.4581077,
101255,Sooke at Goldstream (EB),48.441539,-123.470023,
101256,Gordon Head at Greenlands (NB),48.477243,-123.309801,
101257,West Saanich 4360 block (NB),48.48935,-123.385978,
101258,Vanalman at Northridge (SB),48.48734862,-123.3978885,
101259,Vanalman at Northridge (NB),48.487696,-123.397598,
101260,Island at Wilfert (SB),48.452548,-123.463144,
101261,Sooke at Goldstream (SB),48.441629,-123.470267,
101262,Island at Dukrill (NB),48.458754,-123.457555,
101263,Interurban at Charlton (NB),48.484048,-123.414387,
101264,Interurban at Charlton (SB),48.483989,-123.414572,
101265,Tyndall at San Juan (SB),48.48272,-123.321945,
101266,West Saanich 4380 block (SB),48.490362,-123.386159,
101267,San Juan at Tyndall (EB),48.482748,-123.321317,
101268,Shelbourne at San Juan (NB),48.486902,-123.337361,
101269,Arbutus 2760 block (EB),48.45930113,-123.2816649,
101270,College at Cottonwood Creek (NB),48.435381,-123.47153,
101271,Arbutus at Ebony (SB),48.476815,-123.306245,
101272,San Juan at Chartwell (EB),48.48162,-123.317214,
101273,Lagoon at Goldfinch (WB),48.419085,-123.476593,
101274,Tyndall at San Juan (NB),48.483062,-123.321522,
101275,Goldstream at Sooke (WB),48.442615,-123.471164,
101276,Milburn at Hockering (SB),48.418192,-123.479078,
101277,San Juan at Chartwell (WB),48.481611,-123.316723,
101278,Arbutus at Ebony (NB),48.477616,-123.306445,
101279,Goldstream at Sooke (EB),48.442525,-123.471384,
101280,San Juan at Hillcrest (EB),48.480388,-123.312644,
101281,Vanalman at Mann (NB),48.488919,-123.398637,
101282,San Juan at San Pedro (WB),48.480815,-123.3137,
101283,Vanalman at Mann (SB),48.488927,-123.398797,
101284,Watkiss at Flury (SB),48.462061,-123.456508,
101285,Majestic at Dougall (SB),48.486901,-123.332009,
101286,Arbutus at Juan De Fuca (WB),48.459733,-123.280344,
101287,Arbutus 2790 block (EB),48.457725,-123.27811,
101288,San Juan at Wakefield (EB),48.479479,-123.30916,
101289,Six Mile at Damon (EB),48.45738366,-123.4620566,
101290,San Juan at Wakefield (WB),48.479378,-123.308415,
101291,Six Mile at Damon (WB),48.457579,-123.462453,
101292,Shelbourne at Robinwood (SB),48.488972,-123.338057,
101293,Interurban at Courtland (SB),48.485625,-123.415534,
101294,Gordon Head at San Juan (NB),48.479251,-123.307455,
101295,Mann at Wilkinson (EB),48.48951,-123.400587,
101296,Milburn at Hatley (SB),48.419421,-123.48066,
101297,Emily Carr at Thistlewood (WB),48.492405,-123.372259,
101298,Mann at Wilkinson (WB),48.489708,-123.400819,
101299,Majestic at Hawthorne (NB),48.48789,-123.331208,
101300,Emily Carr at Owlwood (EB),48.492662,-123.371074,
101301,Shelbourne at Robinwood (NB),48.489345,-123.337767,
101302,Interurban at Alan (NB),48.48689,-123.415463,
101303,Lagoon at Heatherbell (WB),48.420787,-123.480218,
101304,Atkins at Country (NB),48.44992,-123.470235,
101305,Tyndall at Hillcrest (NB),48.485227,-123.320216,
101306,Chatterton at Dalewood (SB),48.493048,-123.383974,
101307,Atkins at Myra (NB),48.452382,-123.468718,
101308,Tyndall at Hillcrest (SB),48.485415,-123.320288,
101309,Atkins at Country (SB),48.450023,-123.470404,
101310,Sooke at Aldeane (EB),48.43999,-123.47667,
101311,Atkins at Six Mile (EB),48.458177,-123.464484,
101312,Atkins at Myra (SB),48.45254038,-123.4689428,
101313,Chatterton at Dalewood (NB),48.493464,-123.383584,
101315,Atkins at Six Mile (WB),48.458228,-123.4648,
101316,West Saanich 4450 block (NB),48.492837,-123.387278,
101317,Island View at Pat Bay Hwy (WB),48.57244504,-123.400253,
101318,West Saanich 4450 block (SB),48.492795,-123.387503,
101319,Arbutus 2800 block (NB),48.459346,-123.275806,
101320,Atkins at Anya (SB),48.456456,-123.467383,
101321,Emily Carr at Shadywood (NB),48.494411,-123.367924,
101322,Atkins at Anya (NB),48.456437,-123.467186,
101323,Emily Carr at Lohbrunner Rd W (SB),48.494035,-123.368331,
101324,Wilkinson at Miller (SB),48.491187,-123.400564,
101325,Sooke at Cottonwood Creek (WB),48.43977,-123.478096,
101326,Goldstream at Wale (WB),48.44398643,-123.4759076,
101327,Majestic at Wycliffe (SB),48.48978958,-123.3302633,
101328,Wilkinson at Lindsay (NB),48.49224,-123.399861,
101329,Majestic at Edgemont (NB),48.4901115,-123.3298545,
101330,Goldstream at Wale (EB),48.44357,-123.475034,
101331,Gordon Head at Sage (SB),48.48138975,-123.3053187,
101332,Gordon Head at Sage (NB),48.481401,-123.305063,
101333,Chatterton at Royal Oak (EB),48.494626,-123.384616,
101334,Westshore Pkwy AT Commander Crt (SB),48.44155573,-123.536173,
101335,Chatterton at Royal Oak (WB),48.494695,-123.384419,
101336,Benhomer at Metchosin (EB),48.417047,-123.483395,
101337,Lagoon at Christopher (WB),48.420312,-123.484137,
101338,Metchosin at Farview (NB),48.4185,-123.483975,
101339,Metchosin at Daniel (SB),48.417896,-123.483805,
101340,Lagoon at Christopher (EB),48.420186,-123.484063,
101341,Interurban at Hector (SB),48.4891,-123.418049,
101342,Atkins 370 block (WB),48.447645,-123.476947,
101343,Benhomer at Swindell (WB),48.417191,-123.484395,
101344,Ferndale at Houlihan (SB),48.48367,-123.305796,
101345,West Saanich at Elk Lake (NB),48.495684,-123.389267,
101346,Majestic at Michelle (NB),48.491415,-123.329073,
101347,Interurban at Hector (NB),48.48931274,-123.4181227,
101348,Atkins 360 block (EB),48.447549,-123.477439,
101349,Ferndale at Houlihan (NB),48.483442,-123.305488,
101350,Metchosin at Farview (SB),48.419236,-123.484738,
101351,Chatterton 4540 block (WB),48.496557,-123.383536,
101352,West Saanich at Elk Lake (SB),48.495789,-123.389623,
101353,Chatterton 4550 block (EB),48.496434,-123.383233,
101354,Majestic at Ash (SB),48.492107,-123.328855,
101355,Tyndall at El Sareno (NB),48.488053,-123.318449,
101356,Emily Carr at Rithetwood (SB),48.496992,-123.366462,
101357,Tyndall at Grandview (SB),48.488803,-123.318241,
101358,Ferndale at Evergreen (EB),48.48502,-123.307305,
101359,Ferndale at Grandview (WB),48.485251,-123.307676,
101360,Wilkinson at Greenlea (EB),48.495357,-123.397236,
101361,Ash at Bissenden (EB),48.491145,-123.324054,
101362,Royal Oak 920 block (EB),48.497499,-123.372937,
101363,Ash at Torquay (EB),48.490598,-123.321852,
101364,Wilkinson at Greenlea (WB),48.49527208,-123.39784,
101365,Camosun Interurban,48.490531,-123.418723,
101366,Chatterton at Royal Oak (NB),48.497085,-123.379804,
101367,Ash at Bissenden (WB),48.491439,-123.324659,
101368,Ash at Torquay (WB),48.490704,-123.32175,
101369,Chatterton at Royal Oak (SB),48.497131,-123.380031,
101370,Royal Oak at Chatterton (EB),48.49749,-123.377627,
101371,Metchosin at Painter (NB),48.42186856,-123.4868169,
101372,Royal Oak at Boulderwood (WB),48.497732,-123.373938,
101373,West Park 1900 block (WB),48.462932,-123.467228,
101374,Atkins at Crystalview (NB),48.450047,-123.4781,
101375,Interurban at Main Entrance (NB),48.490682,-123.419288,
101376,Metchosin at Sangster (SB),48.42135488,-123.4867346,
101377,Atkins at Crystalview (SB),48.449961,-123.478264,
101378,Goldstream at Kristina (EB),48.445251,-123.481065,
101379,Ferndale at Saltair (SB),48.486321,-123.30787,
101380,Goldstream at Kristina (WB),48.445402,-123.481137,
101381,Royal Oak at Chatterton (EB),48.498039,-123.380587,
101382,Royal Oak at Tanglewood (EB),48.498457,-123.369531,
101384,Emily Carr at Carolwood (NB),48.498435,-123.366068,
101385,Benhomer at Tibbitt (EB),48.417803,-123.487486,
101386,VI Technology Park Main Entrance,48.493861,-123.409899,
101387,Cordova Bay at Ash (NB),48.495889,-123.335847,
101388,Metchosin at Raynerwood (NB),48.424179,-123.488271,
101389,Wilkinson 4530 block (SB),48.49724931,-123.3948679,
101390,Ferndale at Saltair (NB),48.486693,-123.30756,
101391,Markham 4470 block (EB),48.494184,-123.411748,
101392,Markham at West Saanich (SB),48.500186,-123.403234,
101393,Royal Oak at Tanglewood (WB),48.498692,-123.369353,
101394,Markham at West Saanich (NB),48.500042,-123.403102,
101395,Markham 4470 block (WB),48.494375,-123.411737,
101396,Tyndall at Leabrook (NB),48.490411,-123.317097,
101397,Wilkinson 4560 block (NB),48.497207,-123.394704,
101398,Benhomer at Painter (WB),48.41826,-123.488746,
101399,West Saanich at Pipeline (WB),48.497756,-123.392205,
101400,Royal Oak Exchange Bay A,48.49810052,-123.3889509,800011
101401,Royal Oak Exchange Bay I,48.498626,-123.38424,800011
101402,Royal Oak at Falaise (WB),48.498707,-123.38212,
101403,Markham 4540 block (NB),48.497007,-123.404914,
101404,Emily Carr at Carolwood (EB),48.499206,-123.366823,
101405,Tyndall at Barrie (SB),48.490994,-123.316957,
101406,Markham 4530 block (SB),48.496377,-123.405448,
101407,Royal Oak Exchange Bay H,48.49869111,-123.3859581,800011
101408,Royal Oak Exchange Bay F,48.498922,-123.387503,800011
101409,Painter at Sue Mar (NB),48.417189,-123.489541,
101410,Ferndale at Seawood (EB),48.491118,-123.315417,
101411,Interurban at Hughes (SB),48.491635,-123.419757,
101412,Royal Oak at West Saanich (EB),48.498494,-123.393134,
101413,Royal Oak at Emily Carr (SB),48.49991,-123.367109,
101414,Royal Oak Exchange Bay C,48.499008,-123.388907,800011
101415,Goldstream at Vantilburg (EB),48.445681,-123.483682,
101416,Royal Oak Exchange Bay E,48.499147,-123.387367,800011
101417,Painter at Bidwell (SB),48.417048,-123.489831,
101418,Royal Oak at Amblewood (NB),48.499874,-123.366893,
101419,Sooke at Acacia (EB),48.437035,-123.486583,
101420,Ferndale at Seawood (WB),48.491137,-123.314989,
101421,Ferndale at Pomona (EB),48.490082,-123.31158,
101422,Ferndale at Pauls (NB),48.488407,-123.306978,
101423,Ferndale at Pauls (SB),48.488319,-123.307198,
101424,Royal Oak Exchange Bay D,48.499234,-123.388704,800011
101425,Sooke at Mount View (WB),48.436717,-123.487438,
101426,Ferndale at Pomona (WB),48.49028367,-123.3117935,
101427,Metchosin at Wishart (SB),48.42604632,-123.4903518,
101428,Ferndale at Vantreight (EB),48.489215,-123.308391,
101429,Royal Oak at Smokey Smith (WB),48.499159,-123.392141,
101430,Royal Oak Exchange Bay B,48.498475,-123.388654,800011
101431,Ferndale at Vantreight (WB),48.48936249,-123.3084313,
101432,Goldstream at Vantilburg (WB),48.445959,-123.484705,
101433,Wishart at Allandale (NB),48.424649,-123.491438,
101434,Interurban at Conway (SB),48.493481,-123.419639,
101435,Interurban at Conway (NB),48.493572,-123.41944,
101436,Metchosin at Wishart (NB),48.427202,-123.491559,
101437,Sooke 2210 block (EB),48.435355,-123.489843,
101438,Elk Lake at Caselton (NB),48.501185,-123.386171,
101439,Elk Lake 4630 block (SB),48.500397,-123.387051,
101440,Royal Oak at Lochside (WB),48.501345,-123.362595,
101441,Dressler 440 block (EB),48.416442,-123.492505,
101442,Atkins at Leggett (EB),48.450006,-123.484339,
101443,Sooke 2210 block (WB),48.43545,-123.489944,
101444,Wishart at Owens (NB),48.421966,-123.492957,
101445,Metchosin at Laren (SB),48.427865,-123.492577,
101446,Royal Oak at Lochside (EB),48.501752,-123.360841,
101447,Dressler 430 block (WB),48.416536,-123.492385,
101448,Royal Oak Exchange Bay G,48.4988597,-123.3869398,800011
101449,Markham at Parking Lot 3 (EB),48.492963,-123.414232,
101450,Metchosin at Laren (NB),48.42805457,-123.4925628,
101451,Metchosin at Farhill (NB),48.400354,-123.49002,
101452,Kelly at Sooke (WB),48.435236,-123.491981,
101453,Sooke at Heatherly (EB),48.434393,-123.492274,
101454,Royal Oak at McMorran (WB),48.502553,-123.359383,
101455,Metchosin at Farhill (WB),48.400087,-123.49068,
101456,Goldstream at Grainger (EB),48.446243,-123.487444,
101457,Selwyn at Selwyn Oaks (NB),48.450458,-123.485824,
101458,Dressler at Wishart (EB),48.416847,-123.494437,
101459,Markham at Parking Lot 3 (WB),48.493011,-123.414674,
101460,Kelly at Sooke (EB),48.435164,-123.492188,
101461,Interurban at Delmar (NB),48.495206,-123.419362,
101462,Selwyn at Selwyn Oaks (SB),48.450401,-123.486008,
101463,Sooke at Ridley (WB),48.434265,-123.493066,
101464,Wishart at Stornoway (NB),48.41881294,-123.494992,
101465,Colwood Exchange Bay C,48.4451319,-123.4665205,800017
101466,Wishart at Webb (NB),48.417902,-123.495088,
101467,Goldstream at Grainger (WB),48.446417,-123.487709,
101468,Wishart at Acland (NB),48.420401,-123.495354,
101469,Colwood Exchange Bay D,48.44510387,-123.466342,800017
101470,Wishart at Rockwood (NB),48.416099,-123.495582,
101471,Selwyn at Downhome (NB),48.452411,-123.486029,
101472,Royal Oak at Firbank (EB),48.503316,-123.356405,
101473,Metchosin at Eiderwood (NB),48.430774,-123.494878,
101474,Wishart at Dressler (SB),48.4173165,-123.4956186,
101475,Cordova Bay 4560 block (SB),48.5017,-123.343306,
101476,Cordova Bay at Westbank (WB),48.50252,-123.343984,
101477,Elk Lake at Marsett (NB),48.50400267,-123.3856276,
101478,Elk Lake at Marsett (SB),48.503303,-123.385881,
101479,Metchosin at Trout (NB),48.431984,-123.495339,
101480,Metchosin at Cedarcrest (SB),48.431338,-123.495297,
